GEOID,date,smokePM_pred
geoId/01001,2019-04-29,0.42527302303954
geoId/01001,2019-05-03,2.21750284782404
geoId/01001,2019-05-08,1.59909672571468
geoId/01001,2019-05-09,1.55302538517076
geoId/01001,2019-05-18,7.82711138347991
geoId/01001,2019-05-24,4.3976742306966
geoId/01001,2019-05-31,0.502139552248596
geoId/01001,2019-06-02,5.32366691515477
geoId/01001,2019-06-15,4.34339559391781
geoId/01001,2019-07-25,2.30756036917649
geoId/01001,2019-07-26,4.42527363539134
geoId/01001,2019-07-29,4.99971799271452
geoId/01001,2019-08-01,2.0144282743916
geoId/01001,2019-08-02,0.0824814177823726
geoId/01001,2019-08-05,0.0507945827215715
geoId/01001,2019-08-06,0.747627344654692
geoId/01001,2019-08-08,0.718967405874009
geoId/01001,2019-08-14,4.51744466457613
geoId/01001,2019-08-16,0.954836780350399
geoId/01001,2019-08-17,2.55451990540585
geoId/01001,2019-08-18,3.48953653219803
geoId/01001,2019-08-19,1.08320067986633
geoId/01001,2019-08-29,0.14919356173335
geoId/01001,2019-08-30,1.270114559871
geoId/01001,2019-08-31,1.94703999659271
geoId/01001,2019-09-03,0.821210645074141
geoId/01001,2019-09-04,1.2249401644591
geoId/01001,2019-09-05,3.69956865993013
geoId/01001,2019-09-06,1.40970435815073
geoId/01001,2019-09-07,7.3391726119275
geoId/01001,2019-09-08,6.54627054579341
geoId/01001,2019-09-09,8.43041548376365
geoId/01001,2019-09-10,8.83727554017697
geoId/01001,2019-09-11,1.5932575351024
geoId/01001,2019-09-12,1.90898617571912
geoId/01001,2019-09-13,8.48410660653718
